id,location,start_time,end_time,instructor,instance_id,name,track,culture,topic_and_subtopic,adult_only,description_book,description_web,duration,fee_itemization,handout_fee,handout_limit,material_fee,material_limit,repeat_count,updated_at
559,A&S 6,2013-07-31 13:00:00 -0400,2013-07-31 14:00:00 -0400,Lady Svanhildr Farbjornsdottir ,832,Norse Apron Dress,Pennsic University,European,,false,"How to pattern and construct a Norse apron dress. If possible bring 2 yards of fabric, scissors, and fabric pen, though not necessary for the class.","How to pattern and construct a Norse apron dress. If possible bring 2 yards of fabric, scissors, and fabric pen, though not necessary for the class.",1.0,"",,,,,2,2013-04-23 16:20:01 -0400
154,A&S 7,2013-07-31 13:00:00 -0400,2013-07-31 14:00:00 -0400,Lord Philipp Hartrat,227,Retaining the Unretainable,Pennsic University,"",,false,This class is for anyone who will be retaining or would like to learn more about retaining at the Baronial level or retaining in general.,"This class is for anyone who will be retaining or would like to learn more about retaining at the Baronial level or retaining in general. The how-to's and a brief history of retaining will be covered. Basically, the nuts and bolts of how and why we retain.",1.0,"",,,,,1,2013-04-23 16:19:59 -0400
96,A&S 10,2013-07-31 13:00:00 -0400,2013-07-31 15:00:00 -0400,archer bear horseman of rockbr,141,Flemish Stringmaking for Your Recurve or Long Bow,Pennsic University,Multiple Cultures,,false,Learn to make your own Flemish string for your bow.,Learn to make your own Flemish string for your bow.,2.0,"Dacron B50 string material
nylon center serving
Nock point",,,5.0,,1,2013-04-07 14:00:13 -0400
38,A&S 11,2013-07-31 13:00:00 -0400,2013-07-31 15:00:00 -0400,Lady Katherine Hatton VonRahm,22,Beginning Coiled Basket-Making,Pennsic University,Multiple Cultures,,false,Learn to make a small basket utilizing traditional coiling techniques. Student will be provided all materials. Beginner-level skill.,Learn to make a small basket utilizing traditional coiling techniques with period materials. Student will be provided all materials to make a small basket. Beginner-level skill.,2.0,5.00,,,5.0,10,1,2013-04-23 16:19:59 -0400
539,A&S 12,2013-07-31 13:00:00 -0400,2013-07-31 14:00:00 -0400,Baroness Giovanna Adimari,810,Rethinking SCA Events,Pennsic University,"",,false,Let's take a strategic look at SCA events to identify how we can create new opportunities at events to adapt to current trends and membership needs.,"It is important to take a critical look at how we run SCA events to make sure that they are not only reflecting the mission of the SCA in general, but the needs and desires of our local and regional groups. This class will take a strategic look at SCA events to identify how we can create new opportunities in our event structures to adapt to current trends and membership needs.",1.0,"",,,,,2,2013-04-15 15:50:46 -0400
641,A&S 13,2013-07-31 13:00:00 -0400,2013-07-31 14:00:00 -0400,Mistress Katherine von Schlosserwald,973,Circa 1200,Pennsic University,European,,false,Glimpse the realities of daily life for *most* of the folk who lived in medieval England around the year 1200.,"Meet Gawaine and Hedwiga, free peasants living in rural Yorkshire, England. Visit the ""archeological evidence"" of their home and belongings and converse with them about their hopes, dreams, and fears. This presentation is designed for school children and adults. You'll only need to bring your imagination.",1.0,"",,,,,2,2013-04-16 12:57:10 -0400
465,A&S 14,2013-07-31 13:00:00 -0400,2013-07-31 15:00:00 -0400,Master Richard Wymarc,714,The Astrolabe in Theory and Practice,Pennsic University,Multiple Cultures,,false,"This class will discuss the history and theory of the astrolabe and provide extensive, hands-on practical experience.","This class will discuss the history and theory of the astrolabe and provide extensive, hands-on practical experience. Details at http://astrolabeproject.com",2.0,Fee covers part of the cost of a large (50+ page) handout.,3.0,15,,,2,2013-04-14 20:13:44 -0400
432,Battlefield,2013-07-31 13:00:00 -0400,2013-07-31 15:00:00 -0400,Alaric,668,Getting Medieval with the Rapier,Pennsic University,"",,true,A hands-on introduction to the cut-and-thrust rapier system from Joachim Meyer's 1570 manual. Bring protective gear and a rapier if you have them.,"",2.0,"",,,,,1,2013-04-14 15:39:58 -0400
377,Casa Bardici (E19),2013-07-31 13:00:00 -0400,2013-07-31 14:00:00 -0400,Gregory Blount,589,Dancing at the Villa: 16th-Century Dance Games,European Dance,European,,false,"We'll learn two dance games from *La Caccia d'Amore*, one involving a chase, and the other involving poaching!","",1.0,"",,,,,1,2013-04-17 05:31:36 -0400
603,Clan Yama Kaminari (E03),2013-07-31 13:00:00 -0400,2013-07-31 14:00:00 -0400,Solveig Throndardottir,880,*Igaku*: Samurai Medicine,Pennsic University,Far Eastern,,false,An introduction to pre-modern Japanese medicine and health thought and practices.,An introduction to pre-modern Japanese medicine and health thought and practices.,1.0,"",,,,,1,2013-04-23 16:20:01 -0400
484,Games Tent,2013-07-31 13:00:00 -0400,2013-07-31 14:00:00 -0400,Lord István Nyiregyhazi,738,Board Games,Games,Multiple Cultures,,false,This class will review board games previously taught and provide opportunities to practice with a knowledgeable instructor's assistance.,"",1.0,"",,,,,3,2013-04-16 13:27:06 -0400
227,Pine Box Traders (192),2013-07-31 13:00:00 -0400,2013-07-31 14:00:00 -0400,THL Egill the Loomwright,351,Lucet Basics,Pennsic University,"",,false,Make a square cord and a two-color cord.,Make a square cord and a two-color cord. Classroom loaner lucets available or bring your own. No fee. String provided.,1.0,"",,,,,3,2013-04-17 14:38:09 -0400
132,New PA Tent,2013-07-31 13:00:00 -0400,2013-07-31 14:00:00 -0400,Lady Rachel Dalicieux,203,Known World Youth Choir,Performing Arts,European,,false,The Known World Youth Choir is open to youth age 12-18 who love to sing and want to perform with the Known World Choir and Friends concert.,The Known World Youth Choir is open to youth age 12-18 who love to sing and want to perform with the Known World Choir and Friends concert.,1.0,"",,,,,6,2013-04-10 08:20:25 -0400
472,Æthelmearc 1,2013-07-31 13:00:00 -0400,2013-07-31 16:00:00 -0400,Mistress Matilda Bosvyle,721,Scribal Bootcamp,Æthelmearc Scribal,"",,false,"Hands-on instruction & practice making an SCA-style scroll start to finish, working closely with an experienced scribe from concept to completion.","Hands-on instruction & practice making an SCA-style scroll start to finish, working closely with an experienced scribe from concept and wording to calligraphy, drawing & painting, to completion. This is a class for beginners with some small experience to intermediate scribes looking to improve their skills at putting pencil, paint and ink to paper. Class size will be limited! Please sign up at AEthelmearc hospitality the morning of class.",3.0,"",,9,,,2,2013-04-23 16:20:00 -0400
371,Livonia Smithery (170),2013-07-31 13:30:00 -0400,2013-07-31 14:30:00 -0400,Lord T W,573,Beginning Engraving,Pennsic University,"",,true,"Hands-on class. Intro to tools, first cuts, graver control, hammer use.","Hands-on class. Intro to tools, first cuts, graver control. Student will learn both hand-held and hammer-struck engraving.",1.0,printed handout,5.0,12,,,10,2013-04-17 20:42:54 -0400
578,Middle Eastern Tent,2013-07-31 13:30:00 -0400,2013-07-31 15:30:00 -0400,Christy Fricks,848,Intermediate/Advanced Turkish Romany Dance,Middle Eastern,Middle Eastern,,false,"Grooving to the 9/8, adv footwork, pelvic movements, style and accents for Romany dance. We'll put it all in combos and dance! Basic class encouraged!","We're gonna groove to the 9/8! This class is an extension of my Turkish Romany Basics class!  We'll break down and drill the footwork involved in Romany style dance, add basic and layered pelvic movements and accent gestures, then work them all into combos. Knowledge of 9/8 rhythm is encouraged but not required.  Some handouts and music will be available to purchase. Bring your notebooks and dancing feet!",2.0,"",,,,,1,2013-04-20 00:47:44 -0400
52,A&S 3,2013-07-31 14:00:00 -0400,2013-07-31 15:30:00 -0400,Lord Valdis of Gotland,70,Pennsic Runestone Memorial Discussion,Pennsic University,Other,,false,"A discussion of the Pennsic Runestone Memorial Community Project - the concept, design, location and efforts needed to bring this project to light.","A discussion of the Pennsic Runestone Community Project - We will be discussing the concept behind this 9-ton memorial stone that will be carved by you. Most importantly, we will be discussing the funds and what all is needed to bring this project to completion. Those interested in the project as a curiosity are welcome as well as volunteers, donors and anyone who feels moved to be involved. We will discuss the design and the location of this memorial and the park that will evolve around it for memorial services, contemplation or a quiet read.  At the end of the discussion we will take a walk up to the area that has been granted us by the Coopers to carve and erect this memorial stone.",1.5,"",,,,,3,2013-04-09 21:19:29 -0400
112,A&S 4,2013-07-31 14:00:00 -0400,2013-07-31 15:00:00 -0400,Mistress Arwen Evaine ferch Rhys ap Gwy,169,Traditional Norwegian Brewing,Pennsic University,European,,true,Ale and beer...the joy of life! We will trace the evolution and brewing techniques used in rural Norway from the earliest records. Recipes included.,"Ale and beer: the joy of life! If one has bread, one also has beer, rich in vitamin B. We will explore the entire process from malting the grain to taking the first sip. Recipes, folklore, the tools used, brewing charms, and more will also be presented.",1.0,"",,20,,,2,2013-04-23 16:19:59 -0400
384,A&S 5,2013-07-31 14:00:00 -0400,2013-07-31 18:00:00 -0400,Lord Xenon the Nebulous,602,Basic Silversmithing,Pennsic University,European,,true,"Make a period-looking pendant using cabochon semi-precious stone and sterling sheet & wire. Process includes forming, silver soldering and finishing.","Students will make a pendant using cabochon semi-precious stones which would have been available in period, and sterling silver sheet and wire. The processes will include forming, silver soldering and finishing.",4.0,"Silver sheet and wire  $25
Semiprecious Stone  $10
Expendable Materials  $5",,,,12,2,2013-04-13 23:25:17 -0400
558,A&S 6,2013-07-31 14:00:00 -0400,2013-07-31 15:00:00 -0400,Baroness Alaina Blackram,830,Dealing with Medical Devices & Garb Roundtable,Pennsic University,Other,,false,"Dealing with medical devices and garb, such as (not limited to) cochlear implants, insulin pumps, CPAP. Share your knowledge with others.","Dealing with medical devices and garb, such as (not limited to) cochlear implants, insulin pumps, CPAP machines and camping. Share your knowledge with others.  Have problems finding hats to fit over CIs? What alternatives/help are out there to integrate garb with the modern, medically-necessary device?  Share experiences.",1.0,"",,,,,1,2013-04-23 16:20:01 -0400
344,A&S 7,2013-07-31 14:00:00 -0400,2013-07-31 15:00:00 -0400,Baroness Laurencia of Carlisle,508,Medieval Sewing: Part 1,Pennsic University,European,,false,Come learn the techniques used to sew all varieties of clothing. No previous experience needed! Please bring scissors if you have them.,"Have you ever wanted to know how medieval clothing was actually constructed? Learn the techniques used to sew all varieties of clothing. This class focuses on the 14-15th centuries, but the methods are applicable to other periods as well.   This class is hands-on and no previous sewing experience is needed!  We will be using modern materials to master the techniques. See Part 2 of this class for sewing with medieval materials. Please bring scissors if you have them.",1.0,"",,20,,20,1,2013-04-11 20:01:28 -0400
324,A&S 12,2013-07-31 14:00:00 -0400,2013-07-31 15:00:00 -0400,Lady Noelle de la Plume,780,Wire-Wrapped Jewelry,Pennsic University,European,,false,Learn the basics of wire-wrapped jewelry and make a bracelet or medallion hanger.,"Learn the basics of wire-wrapped jewelry and make a bracelet or medallion hanger. Please bring tools, wire and beads if you have them. There will be some tools available to borrow and some to purchase at cost.",1.0,"$1 - handout.
$2 - beads, wire, clasp
$10 - Tools",1.0,,2.0,,2,2013-04-15 12:41:03 -0400
528,A&S 13,2013-07-31 14:00:00 -0400,2013-07-31 15:00:00 -0400,Mistress Sfandra Dmitrieva Chernigova,800,Basics of Russian Clothing,Pennsic University,European,,false,"Learn the basic structure of Russian garb, including patterns, seam finishes, decorative techniques, embellishments. Handout available.","Learn the basic structure of Russian garb, including patterns, seam finishes, decorative techniques and embellishments. Handouts are available.",1.0,Multi-page handout,1.0,20,,,2,2013-04-15 13:54:17 -0400
526,Blue List Field,2013-07-31 14:00:00 -0400,2013-07-31 16:00:00 -0400,Duke Paul of Bellatrix,1069,Bellatrix System: Great Weapons ,Pennsic University,"",,true,"Bellatrix techniques for great weapons; for use against all weapons and at all ranges, as well as techniques for different physical capabilities.","Learn the Bellatrix system for the use of great sword and glaive, focusing on the close-in techniques against other great-weapons, and against sword and shield. Modify these techniques for different physical capabilities. It will also cover fighting at medium and long range. The class can be taught armored, unarmored, or with helms and gauntlets. Participation in the exercises will vary, depending. At a minimum, students must have gloves and a great sword, long bastard sword, or pole weapon. Some students should bring swords and shields for use in training.",2.0,"",,,,,1,2013-04-19 20:30:30 -0400
359,Casa Bardicci (E19),2013-07-31 14:00:00 -0400,2013-07-31 15:00:00 -0400,Mistress Alina of Foxwood,544,Dancing at the Villa: *Cascarde*,European Dance,European,,false,"Come and enjoy two *Cascarde*, fun and lively 16th-C Italian dances from Caroso. This class will include *Alta Regina* and *La Castellana*.","",1.0,"",,,,,1,2013-04-23 16:20:00 -0400
361,Dance Tent,2013-07-31 14:00:00 -0400,2013-07-31 15:00:00 -0400,Baroness Serafina Alamanni,546,Beginner Dance: The Inns of Court (Old Measures),European Dance,European,,false,Never danced before? No problem! Class will start with the basic steps and patterns for simple middle class dances from Elizabethan England.,"Never danced before? No problem! This class will start with basic steps & patterns, and then teach simple middle class dances from Elizabethan England.",1.0,"",,,,,1,2013-04-23 16:20:00 -0400
